,CASE_NO,DECISION_DATE,CASE_RECEIVED_DATE,CASE_STATUS,REQUESTED_START_DATE_OF_NEED,REQUESTED_END_DATE_OF_NEED,CERTIFICATION_BEGIN_DATE,CERTIFICATION_END_DATE,EMPLOYER_NAME,EMPLOYER_ADDRESS1,EMPLOYER_ADDRESS2,EMPLOYER_CITY,EMPLOYER_STATE,EMPLOYER_POSTAL_CODE,AGENT_ATTORNEY_NAME,AGENT_ATTORNEY_ADDRESS1,AGENT_ATTORNEY_ADDRESS2,AGENT_ATTORNEY_CITY,AGENT_ATTORNEY_STATE,AGENT_ATTORNEY_POSTAL_CODE,JOB_TITLE,NBR_WORKERS_CERTIFIED,BASIC_RATE_OF_PAY,BASIC_UNIT_OF_PAY,ALIEN_WORK_CITY,ALIEN_WORK_STATE,ORGANIZATION_FLAG
6486,C-09099-19306,2009-05-19 15:15:16,2009-04-09 00:00:00,Certified - Full,2009-05-24 00:00:00,2009-12-31 00:00:00,2009-05-24 00:00:00,2009-12-31 00:00:00,TROY SANDERSON HARVESTING,C/O 1808 6TH AVENUE SOUTH,,LETHBRIDGE,AB,T1J 1,KIMBERLY MICHELLE MAGILL,1808 6TH AVENUE SOUTH,,LETHBRIDGE,AB,T1J1B6,AGRICULTURAL EQUIPMENT OPERATOR,7.0,9.02,HR,CARNEGIE,OK,S
6487,C-09117-19527,2009-05-19 15:55:28,2009-04-27 00:00:00,Certified - Full,2009-06-11 00:00:00,2009-12-15 00:00:00,2009-06-11 00:00:00,2009-12-15 00:00:00,"F&R CUSTOM FARMS, INC",110 SE AVE B,P.O. BOX 1536,SEMINOLE,TX,79360,HELEEN H VAN TONDER / GOLDEN OPPORTUNITIES INT LLC,214 EAGLE DRIVE,,MCGREGOR,IA,52157,AGRICULTURAL EQUIPMENT OPERATORS,1.0,9.02,HR,SEMINOLE,TX,S
6488,C-09119-19543,2009-05-19 16:07:16,2009-04-29 00:00:00,Certified - Partial,2009-06-14 00:00:00,2010-04-14 00:00:00,2009-06-14 00:00:00,2010-04-14 00:00:00,RUNAMUK LAND AND LIVESTOCK,733 GOULDEN CREEK ROAD,,ROUNDUP,MT,59072,"AWZWOLT INTERNATIONAL, INC",OSMAR L. TORRES,1400 MONTANA AVEUNE,BILLINGS,MT,59101,"FARMWORKERS, FARM & RANCH ANIMALS",1.0,10.9,HR,ROUNDUP,MT,S
6489,C-09110-19459,2009-05-19 16:07:33,2009-04-20 00:00:00,Certified - Full,2009-06-17 00:00:00,2009-11-06 00:00:00,2009-06-17 00:00:00,2009-11-06 00:00:00,"KC BAILEY ORCHARDS, INC.",7383 SALMON CREEK ROAD,,WILLIAMSON,NY,14589,,,,,,,"FARMWORKERS AND LABORERS, CROP",25.0,9.7,HR,WILLIAMSON,NY,S
6490,C-09105-19385,2009-05-19 16:32:46,2009-04-15 00:00:00,Certified - Full,2009-06-15 00:00:00,2010-04-15 00:00:00,2009-06-15 00:00:00,2010-04-15 00:00:00,DAAQUAM LUMBER INC.,41 CHAMPION LANE,,MILFORD,ME,04401,GALE RIOUX,LEW RIOUX & COMPANY INC.,60 MARKET STREET,FORT KENT,ME,04743,LOGGING SUPERVISOR,1.0,26.83,HR,MILFORD,ME,S
6491,C-09062-18419,2009-05-20 11:43:01,2009-03-03 00:00:00,Certified - Full,2009-05-18 00:00:00,2009-11-10 00:00:00,2009-05-20 00:00:00,2009-11-10 00:00:00,ONTARIO ORCHARDS,7735 NY RT 104,,OSWEGO,NY,13126,,,,,,,FIELD WORKER,6.0,8.62,HR,OSWEGO,NY,S
6492,C-09111-19472,2009-05-20 11:44:53,2009-04-21 00:00:00,Certified - Full,2009-06-05 00:00:00,2010-03-05 00:00:00,2009-06-05 00:00:00,2010-03-05 00:00:00,VEENSTRA DAIRY,2675 SOUTH 1300 EAST,,HAGERMAN,ID,83332,JHONY ASTUHUAMAN,140 WEST 2100 SOUTH #218,,SALT LAKE CITY,UT,84115,"FARMWORKER AND LABORERS, CROP",4.0,8.79,HR,HAGERMAN,ID,S
6493,C-09105-19373,2009-05-20 11:49:09,2009-04-15 00:00:00,Certified - Full,2009-06-15 00:00:00,2010-04-15 00:00:00,2009-06-15 00:00:00,2010-04-15 00:00:00,DAAQUAM LUMBER INC.,41 CHAMPION LANE,,MILFORD,ME,04401,GALE RIOUX,60 MARKET STREET,,FORT KENT,ME,04743,(67) LOG TRUCK DRIVER (TRACTOR TRAILER),2.0,12.0,HR,MILFORD,ME,S
6494,C-09105-19384,2009-05-20 11:58:53,2009-04-15 00:00:00,Certified - Full,2009-06-15 00:00:00,2010-04-15 00:00:00,2009-06-15 00:00:00,2010-04-15 00:00:00,DAAQUAM LUMBER INC.,41 CHAMPION LANE,,MILFORD,ME,04401,GALE RIOUX,LEW RIOUX & COMPANY INC.,60 MARKET STREET,FORT KENT,ME,04743,CRANE/SLASHER OPERATOR,2.0,12.5,HR,MILFORD,ME,S
6495,C-09105-19382,2009-05-20 12:02:17,2009-04-15 00:00:00,Certified - Full,2009-06-15 00:00:00,2010-04-15 00:00:00,2009-06-15 00:00:00,2010-04-15 00:00:00,DAAQUAM LUMBER INC.,41 CHAMPION LANE,,MILFORD,ME,04401,GALE RIOUX,LEW RIOUX & COMPANY INC.,60 MARKET STREET,FORT KENT,ME,04743,OPERATIN ENGINEER,2.0,13.5,HR,MILFORD,ME,S
6496,C-09125-19595,2009-05-20 12:09:16,2009-05-05 00:00:00,Certified - Full,2009-06-19 00:00:00,2009-11-08 00:00:00,2009-06-19 00:00:00,2009-11-08 00:00:00,"BURNAP FRUIT FARMS, LLC",7277 MAPLE AVE,,SODUS,NY,14551,"MAS LABOR H2B, LLC",ELIZABETH D. WHITLEY,650 FRONT STREET / P.O. BOX 507,LOVINGSTON,VA,22949,"FARMWORKERS, LABORERS, CROP",10.0,8.76,HR,SODUS,NY,S
6497,C-09057-18329,2009-05-20 12:12:13,2009-02-26 00:00:00,Certified - Full,2009-04-12 00:00:00,2009-11-30 00:00:00,2009-05-20 00:00:00,2009-11-30 00:00:00,BUD'S TREE AND BERRY FARM,700 RAINBOW DRIVE,P.O. BOX 319,HUNT,TX,78024,,,,,,,NURSERY TECHNICAN,1.0,8.66,HR,HUNT,TX,S
6498,C-09072-18685,2009-05-20 12:41:55,2009-03-10 00:00:00,Denied,2009-04-20 00:00:00,2009-12-11 00:00:00,,,"DREW BRANDT CONSTRUCTION, INC.",1303 SHERMAN AVE.,,ACKLEY,IA,50601,AARON BERNARD,"20107 COUNTY HIGHWAY D20,",,IOWA FALLS,IA,50126,FARM LABORER,,10.44,HR,ACKLEY,IA,S
6499,C-09111-19473,2009-05-20 12:54:07,2009-04-21 00:00:00,Certified - Partial,2009-06-05 00:00:00,2010-01-15 00:00:00,2009-06-05 00:00:00,2010-01-15 00:00:00,PATRICK STEWART FARM & RANCH,H.C. 65 BOX 212,,RINGLING,OK,73456,ROBERT H. JOYNER,19403 DICKSON PARK DR,,SPRING,TX,77373,"FARMWORKER AND LABORERS, CROPS",28.0,9.4,HR,COURTNEY,OK,S
6500,C-09048-17959,2009-05-20 13:04:37,2009-02-17 00:00:00,Certified - Full,2009-04-05 00:00:00,2010-01-31 00:00:00,2009-05-20 00:00:00,2010-01-31 00:00:00,DEVINE FARMS,1299 HOPEWELL RD.,,HARRODSBURG,KY,40330,RAMON CERVANTES,"ALS, INC.",169 BURT RD.,LEXINGTON,KY,40503,"FARMWORKER, CROP, NURSERY, AND GREENHOUSE",3.0,7.75,HR,HARRODSBURG,KY,S
6501,C-09077-18812,2009-05-20 14:20:24,2009-03-18 00:00:00,Certified - Full,2009-06-18 00:00:00,2010-01-15 00:00:00,2009-06-18 00:00:00,2010-01-15 00:00:00,JOE B GRAY,10787 NEW BOWLING GREEN ROAD,,SMITH GROVE,KY,42171,RAY WILCOXSON,424 NEW STREET,,HORSE CAVE,KY,42749-1804,"FARMWORKERS AND LABORERS, CROP, NURSERY AND GREENH",10.0,7.4,HR,SMITH GROVE,KY,S
6502,C-09126-19609,2009-05-20 15:38:15,2009-05-06 00:00:00,Certified - Full,2009-06-20 00:00:00,2009-12-20 00:00:00,2009-06-20 00:00:00,2009-12-20 00:00:00,ROBERT M. PREWITT,710 E. FAIRVIEW ROAD,,FALMOUTH,KY,41040,AGRICULTURE WORKFORCE MANAGEMENT ASSOCIATION C/O D,620 SOUTH BROADWAY,,LEXINGTON,KY,40508,FARM WORKER/FIELD CROP,4.0,8.23,HR,FALMOUTH,KY,S
6503,C-09100-19324,2009-05-20 15:46:48,2009-04-10 00:00:00,Certified - Full,2009-05-25 00:00:00,2009-12-31 00:00:00,2009-05-25 00:00:00,2009-12-31 00:00:00,"GREENBANK, INC",2655 E. BIJOU AVE,,FORT MORGAN,CO,80701,MANUEL FICK,248 HOLSTON VILLAGE ROAD,,WAYNESVILLE,NC,28786,FARM WORKER - HARVEST CREW MEMBER,5.0,10.0,HR,FORT MORGAN,CO,S
6504,C-09089-19155,2009-05-20 15:49:04,2009-03-30 00:00:00,Certified - Partial,2009-06-15 00:00:00,2010-04-15 00:00:00,2009-06-15 00:00:00,2010-04-15 00:00:00,LES TRANSPORT REGI INC.,286 WEST MAIN STREET,,FORT KENT,ME,04743,GALE RIOUX,LEW RIOUX & COMPANY INC.,60 MARKET STREET,FORT KENT,ME,04743,LOG LOADER OPERATOR,4.0,13.0,HR,FORT KENT,ME,S
6505,C-09125-19598,2009-05-20 16:22:10,2009-05-05 00:00:00,Certified - Full,2009-06-19 00:00:00,2009-11-14 00:00:00,2009-06-19 00:00:00,2009-11-14 00:00:00,HACKETT'S ORCHARD,86 SOUTH STREET,,SOUTH HERO,VT,05486,,,,,,,FARM WORKERS AND LABORERS CROPS,3.0,9.57,HR,SOUTH HERO,VT,S
6506,C-09077-18815,2009-05-20 16:44:14,2009-03-18 00:00:00,Certified - Full,2009-06-15 00:00:00,2009-12-20 00:00:00,2009-06-15 00:00:00,2009-12-20 00:00:00,TODD WEBB,330 OUTTER GAP ROAD,,BOWLING GREEN,KY,42101,RAY WILCOXSON,424 NEW STREET,,HORSE CAVE,KY,42749-1804,"FARMWORKERS AND LABORERS, CROP, NURSERY AND GREENH",6.0,7.4,HR,BOWLING GREEN,KY,S
6507,C-09105-19395,2009-05-20 16:45:22,2009-04-15 00:00:00,Certified - Full,2009-06-15 00:00:00,2010-01-15 00:00:00,2009-06-15 00:00:00,2010-01-15 00:00:00,KENT TAYLOR,152 BEASLEY BEND ROAD,,RIDDLETOWN,TN,37151,"RAY WILCOXSON/ RAY WILCOXSON, INC.",424 NEW STREET,,HORSE CAVE,KY,42749-1804,"FARMWORKER AND LABORERS, CROP, NURSERY AND GREEHOU",14.0,7.4,HR,RIDDLETOWN,TN,S
6508,C-09077-18818,2009-05-20 17:17:42,2009-03-18 00:00:00,Certified - Full,2009-05-04 00:00:00,2009-11-30 00:00:00,2009-05-20 00:00:00,2009-11-30 00:00:00,JAMES PERIL FARM,827 CO. RD. 120,,MARBLE FALLS,TX,78654,"PATRICIA L. SOWARDS/KENTUCKY TENNESSEE LABOR, INC.",169 EAST REYNOLDS ROAD,SUITE 205-F,LEXINGTON,KY,40517,"FARMWORKERS & LABORERS, CROP",2.0,8.33,HR,MARBLE FALLS,TX,S
6509,C-09096-19256,2009-05-20 17:18:16,2009-04-06 00:00:00,Certified - Full,2009-05-21 00:00:00,2009-12-31 00:00:00,2009-05-21 00:00:00,2009-12-31 00:00:00,HARASETH BROTHERS,1424 3RD STREET,,LANGDON,ND,58249,CAEP/MANUEL FICK,112 E. LINCOLN AVE,P.O. BOX 677,FERGUS FALLS,MN,56537,AGRICULTURAL EQUIPMENT OPERATOR,4.0,12.76,HR,LANGDON,ND,S
6510,C-09076-18771,2009-05-20 17:26:57,2009-03-17 00:00:00,Certified - Full,2009-05-15 00:00:00,2009-10-10 00:00:00,2009-05-20 00:00:00,2009-10-10 00:00:00,CASA DE LENA FARMS,40308 E. COUNTY 4TH ST.,,ROLL,AZ,85347,DAVID LERMA,708 N. ARCHIBALD STREET,,SAN LUIS,AZ,85349,"FARMWORKERS AND LABORERS, CROP",1.0,9.0,HR,ROLL,AZ,S
6511,C-09091-19204,2009-05-20 17:33:39,2009-04-01 00:00:00,Certified - Partial,2009-05-20 00:00:00,2009-11-01 00:00:00,2009-05-20 00:00:00,2009-11-01 00:00:00,"RB FAMILY FARMS, INC.",940 105TH AVENUE,,BERWICK,IL,61417,KEVIN OPP,"714 SOUTH MAIN STREET, SUITE #1",,ABERDEEN,SD,57401,AGRICULTURAL EQUIPMENT OPERATOR,5.0,13.14,HR,BERWICK,IL,S
6512,C-09090-19191,2009-05-21 08:32:48,2009-03-31 00:00:00,Certified - Full,2009-06-15 00:00:00,2010-04-15 00:00:00,2009-06-15 00:00:00,2010-04-15 00:00:00,A.D. LOGGING INC.,P.O. BOX 258,2 MARQUIS ROAD ST.  PAMPHILE QUEBEC,FORT KENT,ME,04743,GALE RIOUX,60 MARKET STREET,,FORT KENT,ME,04743,(80) FORWARDER OPERATOR,2.0,14.0,HR,FORT KENT,ME,S
6513,C-09112-19482,2009-05-21 10:31:08,2009-04-21 00:00:00,Certified - Full,2009-06-20 00:00:00,2009-12-20 00:00:00,2009-06-20 00:00:00,2009-12-20 00:00:00,JEFFREY JORDAN,7413 ALLEGRE ROAD,,ELKTON,KY,42220,MAYRA DIAZ BALLARD,3273 STATE ROUTE 131,,MAYFIELD,KY,42066-4302,"FARMWORKERS/ LABORERS- CROP, NURSERY, GREEN",6.0,7.25,HR,ELKTON,KY,S
6514,C-09126-19612,2009-05-21 10:52:26,2009-05-06 00:00:00,Certified - Full,2009-06-20 00:00:00,2010-01-15 00:00:00,2009-06-20 00:00:00,2010-01-15 00:00:00,SUNKIST FARMS LLC,453 CLAUDE CLARK ROAD,,EVERGREEN,LA,71333,"MAS LABOR H2A, LLC/ELIZABETH D. WHITLEY",650 FRONT STREET,P.O. BOX 507,LOVINGSTON,VA,22949,"FARMWORKERS, FARM AND RANCH ANIMALS",1.0,8.29,HR,EVERGREEN,LA,S
6515,C-09117-19526,2009-05-21 11:52:40,2009-04-27 00:00:00,Certified - Full,2009-06-20 00:00:00,2009-11-15 00:00:00,2009-06-20 00:00:00,2009-11-15 00:00:00,"LAKEVIEW ORCHARDS, INC.",4941 LAKE ROAD,,BURT,NY,14028,,,,,,,"FARMWORKER AND LABORERS, CROP, NURSERY AND GREENHO",18.0,9.34,HR,BURT,NY,S
6516,C-09099-19307,2009-05-21 11:58:14,2009-04-09 00:00:00,Certified - Full,2009-05-24 00:00:00,2009-12-20 00:00:00,2009-05-24 00:00:00,2009-12-20 00:00:00,STEVENSON INTERMOUNTAIN SEED CO.,488 SOUTH 100 EAST,,EPHRAIM,UT,84627,TERESA E. PHILLIPS,2432 W 12310 S,,RIVERTON,UT,84065,NATIVE SEED PRODUCTION WORKER,17.0,9.42,HR,EPHRAIM,UT,S
6517,C-09099-19311,2009-05-21 11:58:18,2009-04-09 00:00:00,Certified - Full,2009-06-20 00:00:00,2009-11-10 00:00:00,2009-06-20 00:00:00,2009-11-10 00:00:00,COLORADO PRODUCE INC,28539 COUNTY ROAD 20.5,,ROCKY FORD,CO,81067,USAMEX LTD CO.,DAVID NORMAN DONALDSON,572 STRAWBERRY ROAD,BALD KNOB,AR,72010,FARM LABORER,30.0,8.48,HR,ROCKY FORD,CO,S
6518,C-09078-18871,2009-05-21 12:07:46,2009-03-19 00:00:00,Certified - Full,2009-06-20 00:00:00,2009-12-31 00:00:00,2009-06-20 00:00:00,2009-12-31 00:00:00,EARL FUTRELL FARMS,3568 SWANN ROAD,,FARMINGTON,KY,42040,"KY. FARMERS AID, INC/MELISSA A. GREEN",3612 WEST FORK RD,,MURRAY,KY,42071,"FARMWORKER, LABORER",6.0,7.25,HR,FARMINGTON,KY,S
6519,C-09126-19616,2009-05-21 12:15:15,2009-05-06 00:00:00,Certified - Full,2009-06-20 00:00:00,2009-11-20 00:00:00,2009-06-20 00:00:00,2009-11-20 00:00:00,LOUISIANA PECANS,208 LITTLE EVA PLANTATION,,CLOUTIERVILLE,LA,71416,"LINDA WHITE & ASSOCIATES, INC.",20791 E. RAILROAD AVE.,,LIVINGSTON,LA,70754,"FARMWORKER, DIVERSIFIED CROPS",2.0,8.41,HR,CLOUTIERVILLE,LA,S
6520,C-09120-19549,2009-05-21 12:52:18,2009-04-30 00:00:00,Certified - Full,2009-06-15 00:00:00,2009-12-20 00:00:00,2009-06-15 00:00:00,2009-12-20 00:00:00,MILLER PECAN FARMS INC.,25097 CR 381,,DE WITT,MO,64639,DAVID NORMAN DONALDSON,USAMEX LTD CO.,572 STRAWBERRY ROAD,BALD KNOB,AR,72010,"FARM WORKERS & LABORERS, CROP, NURSERY, AND GREENH",2.0,9.46,HR,DE WITT,MO,S
6521,C-09111-19467,2009-05-21 12:53:02,2009-04-21 00:00:00,Withdrawn,2009-06-05 00:00:00,2009-07-31 00:00:00,,,DIAZ & SONS PRODUCE,655 2ND AVE.,"MAILING ADDRESS: P.O. BOX 583 GADSDEN, AZ 85336",SAN LUIS,AZ,85349,JESSE FRANCISCO DURON,C.I.T.A .,1233 N. MAIN STREET STE 2 P.O. BOX 7112,SAN LUIS,AZ,85349,FARM WORKER GENERAL,,8.7,HR,SAN LUIS,AZ,S
6522,C-09075-18738,2009-05-21 13:01:39,2009-03-16 00:00:00,Certified - Full,2009-05-01 00:00:00,2009-10-21 00:00:00,2009-05-21 00:00:00,2009-10-21 00:00:00,"CARNEROS RANCHING, INC.",1134 DEALY LANE,,NAPA,CA,94559,,,,,,,"FARMWORKERS AND LABORERS, CROP",3.0,8.82,HR,NAPA,CA,S
6523,C-09079-18891,2009-05-21 13:07:15,2009-03-20 00:00:00,Denied,2009-05-06 00:00:00,2009-11-01 00:00:00,,,TACKETT FISH FARM,23939 COUNTY RD.  523,,SCHLATER,MS,38952,KEVIN MARTIN KOESTLER,"INTERNATIONAL HIRING, INC.",4114 MEDICAL DR.,SAN ANTONIO,TX,78229,"FARMWORKERS, FARM AND RANCH ANIMALS",,8.41,HR,SCHLATER,MS,S
6524,C-09099-19304,2009-05-21 13:09:25,2009-04-09 00:00:00,Denied,2009-05-10 00:00:00,2009-12-31 00:00:00,,,MIKE JOHNSON D/B/A MIKE JOHNSON CUSTOM HARVESTING,C/O 1808 6TH AVENUE SOUTH,,LETHBRIDGE,AB,T1J1B,KIMBERLY MICHELLE MAGILL,1808 6TH AVENUE SOUTH,,LETHBRIDGE,AB,T1J1B6,AGRICULTURAL EQUIPMENT OPERATOR,,8.57,HR,ALVA,OK,S
6525,C-09093-19235,2009-05-21 13:12:17,2009-04-03 00:00:00,Denied,2009-05-18 00:00:00,2009-12-15 00:00:00,,,"BLAND FARMS UTAH, LLC",10220 WEST 11600 NORTH,,TREMONTON,UT,84337,,,,,,,"FARMWORKERS AND LABORERS, CROP",,7.7,HR,TREMONTON,UT,S
6526,C-09096-19272,2009-05-21 13:14:51,2009-04-06 00:00:00,Denied,2009-05-20 00:00:00,2010-01-08 00:00:00,,,WORK SERVICE INC.,3719 DEERE LANE,,NEWBERRY,SC,29108,"MATTHEW A. KATZ - KATZ LAW OFFICE, LTD",2408 WEST CERMAK RD.,,CHICAGO,IL,60608,"FARM WORKERS, FARM AND RANCH ANIMALS",,8.5,HR,NEWBERRY,SC,S
6527,C-09104-19358,2009-05-21 13:24:04,2009-04-14 00:00:00,Certified - Full,2009-05-29 00:00:00,2009-11-15 00:00:00,2009-05-29 00:00:00,2009-11-15 00:00:00,Q & H HONEY FARM,425 MAIN STREET,,BUTTE,ND,58723,KEVIN MICHAEL OPP,714 SOUTH MAIN STREET,SUITE #1,ABERDEEN,SD,57401,"FARM WORKERS, FARM AND RANCH ANIMALS",2.0,10.0,HR,BUTTE,ND,S
6528,C-09125-19602,2009-05-21 13:30:00,2009-05-05 00:00:00,Certified - Full,2009-06-20 00:00:00,2009-12-31 00:00:00,2009-06-20 00:00:00,2009-12-31 00:00:00,RODNEY HAFFNER,347 CEDAR ST,,GRAINFIELD,KS,67737,LESLI DOWNS,4309 SUMMIT CT,,SAND SPRINGS,OK,74063,FARMWORKER,6.0,9.9,HR,GRAINFIELD,KS,S
6529,C-09099-19309,2009-05-21 13:44:45,2009-04-09 00:00:00,Denied,2009-05-10 00:00:00,2009-12-31 00:00:00,,,MIKE JOHNSON D/B/A MIKE JOHNSON CUSTOM HARVESTING,1808 6TH AVENUE SOUTH,,LETHBRIDGE,AB,T1J1B,KIMBERLY MICHELLE MAGILL,1808 6TH AVENUE SOUTH,,LETHBRIDGE,AB,T1J1B6,FARM MACHINE OPERATOR,,8.57,HR,ALVA,OK,S
6530,C-09083-18953,2009-05-21 13:44:46,2009-03-24 00:00:00,Denied,2009-05-06 00:00:00,2009-10-15 00:00:00,,,CRAIG JAMES SOCIA GARDEN DESIGN,PO BOX 2739,,EASTHAMPTON,NY,11937,MELINDA A. ROBIN,1 JACKSON AVE S. BUILDING 1,,HAMPTON BAYS,NY,11946,NURSERY WORKER,,9.7,HR,EASTHAMPTON,NY,S
6531,C-09119-19544,2009-05-21 14:43:48,2009-04-29 00:00:00,Certified - Full,2009-06-13 00:00:00,2009-09-20 00:00:00,2009-06-13 00:00:00,2009-09-20 00:00:00,MANDUJANO BROTHERS,4755 WATERMELON ROW,BOX 87,COYANOSA,TX,79730,,,,,,,FARM WORKERS AND LABORERS,48.0,7.25,HR,COYANOSA,TX,S
6532,C-09055-18229,2009-05-21 14:46:51,2009-02-24 00:00:00,Certified - Full,2009-06-20 00:00:00,2009-07-20 00:00:00,2009-06-20 00:00:00,2009-07-20 00:00:00,MCMULLIN ORCHARDS INC.,5625 W 12000 S.,,PAYSON,UT,84651,JON PATRICK CLANCY,3400 RED HILL RD.,,VANCLEAVE,MS,39565,"FARMWORKERS AND LABORERS, CROP",40.0,9.42,HR,PAYSON,UT,S
6533,C-09063-18451,2009-05-21 14:50:44,2009-03-04 00:00:00,Certified - Full,2009-06-20 00:00:00,2010-01-10 00:00:00,2009-06-20 00:00:00,2010-01-10 00:00:00,JACK GANT,35 R SHANKLIN RD.,,ELKTON,KY,42220,"KENTUCKY FARMERS AID, INC. - MELISSA GREEN",3612 WEST FORK ROAD,,MURRAY,KY,42071,"FARMWORKER, LABORER",7.0,7.25,HR,ELKTON,KY,S
6534,C-09075-18752,2009-05-21 15:17:08,2009-03-16 00:00:00,Denied,2009-04-30 00:00:00,2010-01-30 00:00:00,,,"MARK GORY RACING, LLC.",240 LIPPITT ROAD,,HONEY BROOK,PA,19344,EYLIN SALAS/ PRO IMMIGRANTS SOCIETY,333 N BROAD STREET,PO BOX 760,ELIZABETH,NJ,07208,FARM LABORER,,9.58,HR,HONEY BROOK,PA,S
6535,C-09070-18628,2009-05-21 16:32:14,2009-03-11 00:00:00,Certified - Full,2009-06-20 00:00:00,2009-10-15 00:00:00,2009-06-20 00:00:00,2009-10-15 00:00:00,FIDEL AGUILERA D/B/A AGUILERA HARVESTING,1756 31ST AVE.,,VERO BEACH,FL,32960,YOLANDA BEATRIZ CELAYA,119 US 27 SOUTH,,LAKE PLACID,FL,33852,HARVEST WORKER,14.0,8.26,HR,LIVINGSTONE,WI,S
6536,C-09120-19554,2009-05-21 16:34:18,2009-04-30 00:00:00,Certified - Full,2009-06-15 00:00:00,2009-10-01 00:00:00,2009-06-15 00:00:00,2009-10-01 00:00:00,ROLLETTE PRUYN (PRUYN RANCH ESTATE),4527 RIO VISTA DR,,MISSOULA,MT,59807,MICHAELENE ROWE/SNAKE RIVER FARMER'S ASSOCIATION,406 WEST 400 SOUTH,PO BOX 807,HEYBURN,ID,83336,"FARMWORKERS AND LABORERS, CROP, NURSERY AND GREENH",1.0,7.25,HR,MISSOULA,MT,S
6537,C-09120-19558,2009-05-21 17:04:56,2009-04-30 00:00:00,Certified - Full,2009-06-15 00:00:00,2009-12-01 00:00:00,2009-06-15 00:00:00,2009-12-01 00:00:00,DAVIDIAN BROTHERS FARM,500 CHURCH ST.,,NORTHBORO,MA,01532,NEW ENGLAND APPLE COUNCIL INC,JOSEPH YOUNG,7 MAIN STREET,GOFFSTOWN,NH,03045,"FARMWORKERS AND LABORER, CROP",6.0,9.52,HR,NORTHBORO,MA,M
6538,C-09120-19558,2009-05-21 17:04:56,2009-04-30 00:00:00,Certified - Full,2009-06-15 00:00:00,2009-12-01 00:00:00,2009-06-15 00:00:00,2009-12-01 00:00:00,PLEASANT VALLEY GARDENS,255 MERRIMACK ST,,METHUEN,MA,01844,NEW ENGLAND APPLE COUNCIL INC,JOSEPH YOUNG,7 MAIN STREET,GOFFSTOWN,NH,03045,"FARMWORKERS AND LABORER, CROP",2.0,9.52,HR,METHUEN,MA,
6539,C-09120-19558,2009-05-21 17:04:56,2009-04-30 00:00:00,Certified - Full,2009-06-15 00:00:00,2009-12-01 00:00:00,2009-06-15 00:00:00,2009-12-01 00:00:00,ORCHARD MADE PRODUCTS DBA MANN ORCHARDS,65 PLEASANT VALLEY ST,,METHUEN,MA,01844,NEW ENGLAND APPLE COUNCIL INC,JOSEPH YOUNG,7 MAIN STREET,GOFFSTOWN,NH,03045,"FARMWORKERS AND LABORER, CROP",1.0,9.52,HR,METHUEN,MA,
6540,C-09124-19584,2009-05-21 17:22:12,2009-05-04 00:00:00,Certified - Full,2009-06-18 00:00:00,2009-12-31 00:00:00,2009-06-18 00:00:00,2009-12-31 00:00:00,BRUNEAU HARVESTING,P.O. BOX 513,,ST. CLAUDE,MB,R0G 1,,,,,,,"FARMWORKER, GRAIN I",2.0,11.17,HR,HIGHMORE,SD,S
6541,C-09086-19093,2009-05-22 09:10:25,2009-03-27 00:00:00,Certified - Full,2009-06-20 00:00:00,2009-10-31 00:00:00,2009-06-20 00:00:00,2009-10-31 00:00:00,CHIAWANA ORCHARDS LLC,3107 RIVER ROAD,,YAKIMA,WA,98902,MICHAEL D. GEMPLER,406 WEST CHESTNUT AVE,,YAKIMA,WA,98902,FRUITWORKER II,100.0,8.62,HR,YAKIMA,WA,J
6542,C-09086-19093,2009-05-22 09:10:25,2009-03-27 00:00:00,Certified - Full,2009-06-20 00:00:00,2009-10-31 00:00:00,2009-06-20 00:00:00,2009-10-31 00:00:00,BRUCE ALLEN ORCHARDS,3107 RIVER RD.,,YAKIMA,WA,98902,MICHAEL D. GEMPLER,406 WEST CHESTNUT AVE,,YAKIMA,WA,98902,FRUITWORKER II,0.0,8.62,HR,YAKIMA,WA,
6543,C-09086-19093,2009-05-22 09:10:25,2009-03-27 00:00:00,Certified - Full,2009-06-20 00:00:00,2009-10-31 00:00:00,2009-06-20 00:00:00,2009-10-31 00:00:00,AMT ORCHARDS LLC,3107 RIVER RD.,,YAKIMA,WA,98902,MICHAEL D. GEMPLER,406 WEST CHESTNUT AVE,,YAKIMA,WA,98902,FRUITWORKER II,0.0,8.62,HR,YAKIMA,WA,
6544,C-09086-19093,2009-05-22 09:10:25,2009-03-27 00:00:00,Certified - Full,2009-06-20 00:00:00,2009-10-31 00:00:00,2009-06-20 00:00:00,2009-10-31 00:00:00,SUNSET ORCHARDS LLC,3107 RIVER RD.,,YAKIMA,WA,98902,MICHAEL D. GEMPLER,406 WEST CHESTNUT AVE,,YAKIMA,WA,98902,FRUITWORKER II,0.0,8.62,HR,YAKIMA,WA,
